Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,
2/8/2011,0,0,0,0,0,,,
3/8/2011,1.4,0,0,3,4.4,,,
4/8/2011,0,0,0,0,0,,,
5/8/2011,0.6,0,0,6,6.6,,,
6/8/2011,20.6,44,42,16,122.6,,,
7/8/2011,0,0,0,0,0,,,
8/8/2011,5.8,5,0,0,10.8,,,
9/8/2011,9,28,16,10,63,,,
10/8/2011,0,0,0,3,3,,,
11/8/2011,23.2,48,24,35,130.2,,,
12/8/2011,5,0,0,0,5,,,
13-08-2011,0.8,0,0,0,0.8,,,
14-08-2011,0,0,0,0,0,,,
15-08-2011,0,0,0,0,0,,,
16-08-2011,5,11,0,0,16,,,
17-08-2011,0,0,0,0,0,,,
18-08-2011,2.8,0,12,34,48.8,,,
19-08-2011,41,6,18,3,68,,,
20-08-2011,0,0,0,0,0,,,
21-08-2011,40.2,80,81,99,300.2,,,
22-08-2011,4.6,0,0,0,4.6,,,
23-08-2011,0,0,0,0,0,,,
24-08-2011,0,36,12,0,48,,,
25-08-2011,21.4,21,27,60,129.4,,,
26-08-2011,0,2,0,10,12,,,
27-08-2011,22.2,7,13,40,82.2,,,
28-08-2011,0,3,0,9,12,,,
29-08-2011,0,0,0,0,0,,,
30-08-2011,0,0,0,0,0,,,
31-08-2011,0,0,0,0,0,,,
1/9/2011,0,0,0,0,0,,,
2/9/2011,0,0,0,0,0,,,
3/9/2011,0,0,0,0,0,,,
4/9/2011,0,0,0,0,0,,,
5/9/2011,0,0,0,0,0,,,
6/9/2011,0,0,0,40,40,,,
7/9/2011,0,0,0,3,3,,,
8/9/2011,0,2,0,0,2,,,
9/9/2011,0.4,0,6,2,8.4,,,
10/9/2011,0,0,0,0,0,,,
11/9/2011,0,0,0,0,0,,,
12/9/2011,2.6,0,0,0,2.6,,,
13-09-2011,13.2,0,0,5,18.2,,,
14-09-2011,25.2,8,4,0,37.2,,,
15-09-2011,36.2,2,3,6,47.2,,,
16-09-2011,8,32,44,45,129,,,
17-09-2011,3.4,15,42,60,120.4,,,
18-09-2011,1.6,0,2,3,6.6,,,
19-09-2011,0,0,0,0,0,,,
20-09-2011,63,40,57,90,250,,,
21-09-2011,1.6,0,8,0,9.6,,,
22-09-2011,0,0,0,0,0,,,
23-09-2011,0,0,0,0,0,,,
24-09-2011,0,0,0,0,0,,,
25-09-2011,0,0,0,0,0,,,
26-09-2011,0,0,0,0,0,,,
27-09-2011,0,0,0,0,0,,,
28-09-2011,0,0,0,0,0,,,
29-09-2011,0,0,0,0,0,,,
30-09-2011,10.2,0,11,16,37.2,,,
1/10/2011,0,0,0,0,0,,,
2/10/2011,0,0,0,0,0,,,
3/10/2011,30.4,0,1,2,33.4,,,
4/10/2011,0,0,0,0,0,,,
5/10/2011,0,0,0,0,0,,,
6/10/2011,0,0,0,3,3,,,
7/10/2011,0,0,0,0,0,,,
8/10/2011,0,0,0,0,0,,,
9/10/2011,0,0,0,0,0,,,
10/10/2011,0,0,0,0,0,,,
11/10/2011,0,0,0,0,0,,,
12/10/2011,9,17,27,2,55,,,
13-10-2011,1,0,0,1,2,,,
14-10-2011,15.6,0,0,0,15.6,,,
15-10-2011,16,0,0,0,16,,,
16-10-2011,0,0,0,17,17,,,
17-10-2011,0,0,0,0,0,,,
18-10-2011,0,0,0,1,1,,,
19-10-2011,0,0,0,35,35,,,
20-10-2011,0,0,0,0,0,,,
21-10-2011,0,0,0,0,0,,,
22-10-2011,0,0,0,0,0,,,
23-10-2011,25.2,0,0,0,25.2,,,
24-10-2011,11,3,90,24,128,,,
25-10-2011,3.4,3,16,45,67.4,,,
26-10-2011,5,13,29.5,30,77.5,,,
27-10-2011,12.6,14,25,30,81.6,,,
28-10-2011,0,7,11,10,28,,,
29-10-2011,1.8,4,3,2,10.8,,,
30-10-2011,33.8,34,26.4,31,125.2,,,
31-10-2011,2.2,5,1,3,11.2,,,
1/11/2011,0,4,5,48,57,,,
2/11/2011,19.4,21,36,41,117.4,,,
3/11/2011,1,0,5,9,15,,,
4/11/2011,41.2,46,65,7,159.2,,,
5/11/2011,54,11,25,60,150,,,
6/11/2011,33.2,36,76,76,221.2,,,
7/11/2011,0,0,0,0,0,,,
8/11/2011,0,0,0,0,0,,,
9/11/2011,0,0,0,0,0,,,
10/11/2011,0,0,0,0,0,,,
11/11/2011,0,0,0,0,0,,,
12/11/2011,0,0,0,0,0,,,
13-11-2011,0,0,0,0,0,,,
14-11-2011,0,0,0,0,0,,,
15-11-2011,0,0,0,0,0,,,
16-11-2011,0,0,0,0,0,,,
17-11-2011,3.6,5,4,2,14.6,,,
18-11-2011,34.4,10,20,44,108.4,,,
19-11-2011,10.4,2,2,9,23.4,,,
20-11-2011,0,0,0,0,0,,,
21-11-2011,0,0,0,0,0,,,
22-11-2011,0,0,0,0,0,,,
23-11-2011,0,0,0,0,0,,,
24-11-2011,0,0,0,0,0,,,
25-11-2011,40.6,40,35,60,175.6,,,
26-11-2011,40,44,51,36,171,,,
27-11-2011,138,76,77,59,350,,,
28-11-2011,20.2,10,28,43,101.2,,,
29-11-2011,1.8,3,5,2,11.8,,,
30-11-2011,0,0,0,0,0,,,
1/12/2011,0,0,0,0,0,,,
2/12/2011,0,0,0,0,0,,,
3/12/2011,0,0,0,0,0,,,
4/12/2011,0,0,0,0,0,,,
5/12/2011,0,0,0,0,0,,,
6/12/2011,0,0,0,0,0,,,
7/12/2011,0,0,0,0,0,,,
8/12/2011,0,0,0,0,0,,,
9/12/2011,1.4,0,0,0,1.4,,,
10/12/2011,7.6,0,1.8,3,12.4,,,
11/12/2011,0,0,0,0,0,,,
12/12/2011,0,0,0,0,0,,,
13-12-2011,0,0,0,0,0,,,
14-12-2011,0,0,0,0,0,,,
15-12-2011,0,4,3,8,15,,,
16-12-2011,9.8,0,0,25,34.8,,,
17-12-2011,0,0,0,0,0,,,
18-12-2011,0,0,0,0,0,,,
19-12-2011,0,0,0,0,0,,,
20-12-2011,0,0,0,0,0,,,
21-12-2011,0,0,0,0,0,,,
22-12-2011,0,0,0,0,0,,,
23-12-2011,0,0,0,0,0,,,
24-12-2011,0,0,0,0,0,,,
25-12-2011,0,0,0,0,0,,,
26-12-2011,0,0,0,0,0,,,
27-12-2011,0,0,0,0,0,,,
28-12-2011,0,0,0,0,0,,,
29-12-2011,0,0,1,0,1,,,
30-12-2011,31.8,32,53,59,175.8,,,
31-12-2011,52.6,40,49,86,227.6,,,
1/1/2012,0,0,0,3,3,,,
2/1/2012,7.4,2,4,10,23.4,,,
3/1/2012,0,0,7,0,7,,,
4/1/2012,0,0,0,0,0,,,
5/1/2012,0,0,0,0,0,,,
6/1/2012,0,0,0,0,0,,,
7/1/2012,0,0,0,0,0,,,
8/1/2012,0,0,0,0,0,,,
9/1/2012,0,0,0,0,0,,,
10/1/2012,0,0,0,0,0,,,
11/1/2012,0,0,0,0,0,,,
12/1/2012,0,2,1,0,3,,,
13-01-2012,0,0,0,0,0,,,
14-01-2012,0,0,0,0,0,,,
15-01-2012,0,0,0,0,0,,,
16-01-2012,0,0,0,0,0,,,
17-01-2012,0,0,0,0,0,,,
18-01-2012,0,0,0,0,0,,,
19-01-2012,0,0,0,0,0,,,
20-01-2012,0,0,0,0,0,,,
21-01-2012,0,0,0,0,0,,,
22-01-2012,0,0,0,0,0,,,
23-01-2012,0,0,0,0,0,,,
24-01-2012,0,0,0,0,0,,,
25-01-2012,0,0,0,0,0,,,
26-01-2012,0,0,0,0,0,,,
27-01-2012,0,0,0,0,0,,,
28-01-2012,0,0,0,0,0,,,
29-01-2012,0,0,0,0,0,,,
30-01-2012,0,0,0,0,0,,,
31-01-2012,3.2,0,4,20,27.2,,,
1/2/2012,0,0,0,0,0,,,
2/2/2012,0,0,0,0,0,,,
3/2/2012,0,0,0,0,0,,,
4/2/2012,0,0,0,0,0,,,
5/2/2012,0,0,0,0,0,,,
6/2/2012,0,0,0,0,0,,,
7/2/2012,0,0,0,0,0,,,
8/2/2012,0,0,0,0,0,,,
9/2/2012,0,0,0,0,0,,,
10/2/2012,0,0,0,0,0,,,
11/2/2012,0,0,0,0,0,,,
12/2/2012,0,0,0,0,0,,,
13-02-2012,0,0,0,0,0,,,
14-02-2012,0,0,0,0,0,,,
15-02-2012,0,0,0,0,0,,,
16-02-2012,0,0,0,0,0,,,
17-02-2012,0,0,0,0,0,,,
18-02-2012,0,0,0,0,0,,,
19-02-2012,0,0,0,0,0,,,
20-02-2012,0,0,0,0,0,,,
21-02-2012,0,0,0,0,0,,,
22-02-2012,0,0,0,0,0,,,
23-02-2012,0,0,0,0,0,,,
24-02-2012,0,0,0,0,0,,,
25-02-2012,0,0,0,0,0,,,
26-02-2012,0,0,0,0,0,,,
27-02-2012,0,0,0,0,0,,,
28-02-2012,0,0,0,0,0,,,
29-02-2012,0,0,0,0,0,,,
1/3/2012,0,0,0,0,0,,,
2/3/2012,0,0,0,0,0,,,
3/3/2012,0,0,0,0,0,,,
4/3/2012,0,0,0,0,0,,,
5/3/2012,0,0,0,0,0,,,
6/3/2012,0,0,0,0,0,,,
7/3/2012,0,0,0,0,0,,,
8/3/2012,0,0,0,0,0,,,
9/3/2012,0,0,0,0,0,,,
10/3/2012,0,0,0,0,0,,,
11/3/2012,0,0,0,0,0,,,
12/3/2012,0,0,0,0,0,,,
13-03-2012,0.6,0,0,0,0.6,,,
14-03-2012,0,0,0,0,0,,,
15-03-2012,0,0,0,0,0,,,
16-03-2012,0,0,0,0,0,,,
17-03-2012,0,0,0,0,0,,,
18-03-2012,0,0,0,0,0,,,
19-03-2012,0,0,0,0,0,,,
20-03-2012,0,0,0,0,0,,,
21-03-2012,0,0,0,0,0,,,
22-03-2012,0,0,0,0,0,,,
23-03-2012,0,0,0,0,0,,,
24-03-2012,0,0,0,0,0,,,
25-03-2012,0,0,0,0,0,,,
26-03-2012,0,0,0,0,0,,,
27-03-2012,0,0,0,0,0,,,
28-03-2012,0,0,0,0,0,,,
29-03-2012,0,0,0,0,0,,,
30-03-2012,0,0,0,0,0,,,
31-03-2012,0,0,0,0,0,,,
1/4/2012,0,0,0,0,0,,,
2/4/2012,0,0,0,0,0,,,
3/4/2012,0,0,0,0,0,,,
4/4/2012,0,0,0,0,0,,,
5/4/2012,0,0,0,0,0,,,
6/4/2012,0,0,0,0,0,,,
7/4/2012,0,0,0,0,0,,,
8/4/2012,0,0,0,0,0,,,
9/4/2012,0,0,0,0,0,,,
10/4/2012,0,0,0,0,0,,,
11/4/2012,0,0,0,0,0,,,
12/4/2012,0,0,0,0,0,,,
13-04-2012,0,0,0,0,0,,,
14-04-2012,0,0,0,0,0,,,
15-04-2012,0,0,0,0,0,,,
16-04-2012,0,0,0,0,0,,,
17-04-2012,0,0,0,0,0,,,
18-04-2012,0,0,0,0,0,,,
19-04-2012,0,0,0,0,0,,,
20-04-2012,0,0,0,0,0,,,
21-04-2012,0,0,0,0,0,,,
22-04-2012,0,0,0,0,0,,,
23-04-2012,0,0,0,0,0,,,
24-04-2012,0,0,0,0,0,,,
25-04-2012,0,0,0,0,0,,,
26-04-2012,0,0,0,0,0,,,
27-04-2012,0,0,0,0,0,,,
28-04-2012,0,0,0,0,0,,,
29-04-2012,0,0,0,0,0,,,
30-04-2012,10.4,0,0,0,10.4,,,
1/5/2012,3.2,0,0,0,3.2,,,
2/5/2012,0,0,0,0,0,,,
3/5/2012,0,0,0,0,0,,,
4/5/2012,3.8,0,0,0,3.8,,,
5/5/2012,0,0,3,0,3,,,
6/5/2012,0,0,0,0,0,,,
7/5/2012,0,0,0,0,0,,,
8/5/2012,0,0,0,0,0,,,
9/5/2012,0,0,0,0,0,,,
10/5/2012,0,0,0,0,0,,,
11/5/2012,0,0,0,0,0,,,
12/5/2012,0,0,0,0,0,,,
13-05-2012,3.4,0,0,0,3.4,,,
14-05-2012,0,0,0,0,0,,,
15-05-2012,0,0,0,0,0,,,
16-05-2012,0,0,0,0,0,,,
17-05-2012,0,0,0,0,0,,,
18-05-2012,20,0,0,3.5,23.5,,,
19-05-2012,0,0,0,0,0,,,
20-05-2012,0,0,0,0,0,,,
21-05-2012,0,0,0,0,0,,,
22-05-2012,0,0,0,0,0,,,
23-05-2012,0,0,0,0,0,,,
24-05-2012,0,0,0,0,0,,,
25-05-2012,0,0,0,0,0,,,
26-05-2012,0,0,0,0,0,,,
27-05-2012,0,0,0,0,0,,,
28-05-2012,0,0,0,0,0,,,
29-05-2012,0,0,0,0,0,,,
30-05-2012,0,0,0,0,0,,,
31-05-2012,0,0,0,0,0,,,
1/6/2012,0,0,0,0,0,,,
2/6/2012,0,0,0,0,0,,,
3/6/2012,0,0,0,0,0,,,
4/6/2012,0,0,0,0,0,,,
5/6/2012,0,0,0,0,0,,,
6/6/2012,0,0,0,0,0,,,
7/6/2012,0,0,0,0,0,,,
8/6/2012,0,0,0,0,0,,,
9/6/2012,0,0,0,0,0,,,
10/6/2012,0,0,0,0,0,,,
11/6/2012,0,0,0,0,0,,,
12/6/2012,0,0,0,0,0,,,
13-06-2012,0,0,0,0,0,,,
14-06-2012,4,0,0,0,4,,,
15-06-2012,0,0,0,0,0,,,
16-06-2012,0,0,0,0,0,,,
17-06-2012,0,0,0,0,0,,,
18-06-2012,0,0,0,0,0,,,
19-06-2012,0,0,0,0,0,,,
20-06-2012,0,0,0,0,0,,,
21-06-2012,0,0,0,0,0,,,
22-06-2012,0,0,0,3,3,,,
23-06-2012,0,0,0,0,0,,,
24-06-2012,0,0,0,0,0,,,
25-06-2012,0,0,0,0,0,,,
26-06-2012,0,0,0,0,0,,,
27-06-2012,0,22,19,0,41,,,
28-06-2012,15,0,0,3.5,18.5,,,
29-06-2012,0,19,15,0,34,,,
30-06-2012,0,0,0,2.5,2.5,,,
1/7/2012,9.6,6,13,11,39.6,,,
2/7/2012,0,0,0,0,0,,,
3/7/2012,0,0,0,0,0,,,
4/7/2012,0,0,0,0,0,,,
5/7/2012,0,0,0,0,0,,,
6/7/2012,0,0,0,0,0,,,
7/7/2012,0,0,3.6,0,3.6,,,
8/7/2012,0,0,0,0,0,,,
9/7/2012,0,0,0,0,0,,,
10/7/2012,0,0,0,0,0,,,
11/7/2012,69.6,7,0,0,76.6,,,
12/7/2012,19.6,30,9,12.5,71.1,,,
13-07-2012,0,0,0,0,0,,,
14-07-2012,7.4,0,16.2,27,50.6,,,
15-07-2012,54.6,12,9.4,2,78,,,
16-07-2012,10.4,0,1.2,0.5,12.1,,,
17-07-2012,0,9,19,0,28,,,
18-07-2012,8.4,4,14.2,18.5,45.1,,,
19-07-2012,0,0,0,0,0,,,
20-07-2012,0,0,0,0,0,,,
21-07-2012,0,0,0,0,0,,,
22-07-2012,1,0,0,0,1,,,
23-07-2012,0,0,0,0,0,,,
24-07-2012,0,0,0,0,0,,,
25-07-2012,0.8,0,0,0,0.8,,,
26-07-2012,7,0,4.6,1,12.6,,,
27-07-2012,0,0,2,0,2,,,
28-07-2012,0.6,6,3.4,1.5,11.5,,,
29-07-2012,0,0,0,0,0,,,
30-07-2012,0,0,0,0,0,,,
31-07-2012,0,0,0,0,0,,,
1/8/2012,0,0,0,0,0,,,
2/8/2012,0,0,0,0,0,,,
3/8/2012,0,0,0,0,0,,,
4/8/2012,5.2,2,1.5,1.5,10.2,,,
5/8/2012,0.6,0,1.4,3,5,,,
6/8/2012,0,0,5,3,8,,,
7/8/2012,0,0,0,0,0,,,
8/8/2012,1.4,0,0,4,5.4,,,
9/8/2012,20.6,0,9,2,31.6,,,
10/8/2012,4.4,4,2,7,17.4,,,
11/8/2012,0,0,0,0,0,,,
12/8/2012,0,0,0,0,0,,,
13-08-2012,0,0,0,0,0,,,
14-08-2012,3.6,4,0,27,34.6,,,
15-08-2012,6,5,6.8,8,25.8,,,
16-08-2012,6,0,1,1,8,,,
17-08-2012,12.2,0,0,0,12.2,,,
18-08-2012,0,2,11,11,24,,,
19-08-2012,0,0,0,0,0,,,
20-08-2012,0,0,2,0,2,,,
21-08-2012,0,0,0,0,0,,,
22-08-2012,0,0,0,0,0,,,
23-08-2012,0,0,0,0,0,,,
24-08-2012,0,0,0,0,0,,,
25-08-2012,0,0,0,0,0,,,
26-08-2012,14.6,8,22.4,18.5,63.5,,,
27-08-2012,0,0,0,0,0,,,
28-08-2012,0,0,0,0,0,,,
29-08-2012,10.4,0,0,5,15.4,,,
30-08-2012,1.6,0,1.4,0,3,,,
31-08-2012,7.2,0,0,0,7.2,,,
1/9/2012,0,0,0,0,0,,,
2/9/2012,1.6,0,1,0,2.6,,,
3/9/2012,35.2,35,42.6,20.5,133.3,,,
4/9/2012,0,0,0,0,0,,,
5/9/2012,0,0,0,0,0,,,
6/9/2012,0,0,0,0,0,,,
7/9/2012,0,0,1,4.5,5.5,,,
8/9/2012,29.6,30,55,22,136.6,,,
9/9/2012,2.8,2,3.4,2.5,10.7,,,
10/9/2012,0,0,0,0,0,,,
11/9/2012,7.6,0,0,22.5,30.1,,,
12/9/2012,0,0,0,0,0,,,
13-09-2012,8.8,8,1.6,7,25.4,,,
14-09-2012,34.6,6,15,12,67.6,,,
15-09-2012,15.8,8,9.4,26.5,59.7,,,
16-09-2012,0,0,0,3,3,,,
17-09-2012,0,0,0,0,0,,,
18-09-2012,0,0,0,0,0,,,
19-09-2012,0,0,0,0,0,,,
20-09-2012,0,0,0,0,0,,,
21-09-2012,24.2,2,4,23.3,53.5,,,
22-09-2012,0,0,0,0,0,,,
23-09-2012,0,0,0,0,0,,,
24-09-2012,0,0,0,0,0,,,
25-09-2012,0,0,0,0,0,,,
26-09-2012,0,0,0,0,0,,,
27-09-2012,2.4,28,22,0,52.4,,,
28-09-2012,0,0,0,0,0,,,
29-09-2012,1.4,0,0,0,1.4,,,
30-09-2012,0,0,0,0,0,,,
1/10/2012,2,0,0,3,5,,,
2/10/2012,0,2,1,0,3,,,
3/10/2012,0,0,0,0,0,,,
4/10/2012,0,0,0,0,0,,,
5/10/2012,0,0,0,0,0,,,
6/10/2012,0,0,0,0,0,,,
7/10/2012,20.6,6,7.4,12.5,46.5,,,
8/10/2012,0,0,0,0,0,,,
9/10/2012,0,0,0,0,0,,,
10/10/2012,0,0,0,0,0,,,
11/10/2012,0,0,0,0,0,,,
12/10/2012,0,0,0,0,0,,,
13-10-2012,0,0,0,0,0,,,
14-10-2012,0,0,0,0,0,,,
15-10-2012,32.4,0,0,0,32.4,,,
16-10-2012,0,0,1.4,3,4.4,,,
17-10-2012,0,0,0,9,9,,,
18-10-2012,12.6,6,12.6,11,42.2,,,
19-10-2012,44,58,26,36.5,164.5,,,
20-10-2012,73,80,92.4,45.5,290.9,,,
21-10-2012,35.6,98,95,25,253.6,,,
22-10-2012,12,28,30,27,97,,,
23-10-2012,3,7,0,5,15,,,
24-10-2012,1.6,8,2.2,12,23.8,,,
25-10-2012,1.4,0,1.4,3,5.8,,,
26-10-2012,0,0,0,0,0,,,
27-10-2012,0,0,0,0,0,,,
28-10-2012,0,0,0,0,0,,,
29-10-2012,0,0,1,0,1,,,
30-10-2012,0,0,0,3,3,,,
31-10-2012,38.2,66,55,71,230.2,,,
1/11/2012,31,10,26,19,86,,,
2/11/2012,0,0,0,0,0,,,
3/11/2012,37,60,46,20,163,,,
4/11/2012,28,50,8,3,89,,,
5/11/2012,0,0,0,0,0,,,
6/11/2012,0,0,0,0,0,,,
7/11/2012,0,0,0,0,0,,,
8/11/2012,0,0,0,0,0,,,
9/11/2012,0,0,0,0,0,,,
10/11/2012,0,0,0,0,0,,,
11/11/2012,0,0,0,0,0,,,
12/11/2012,0,0,0,0,0,,,
13-11-2012,0,0,0,0,0,,,
14-11-2012,0,0,0,0,0,,,
15-11-2012,0,0,0,0,0,,,
16-11-2012,0,0,0,0,0,,,
17-11-2012,0,0,0,0,0,,,
18-11-2012,0,0,0,0,0,,,
19-11-2012,0,0,0,0,0,,,
20-11-2012,0,0,0,0,0,,,
21-11-2012,0,0,0,0,0,,,
22-11-2012,2.2,0,1.2,0,3.4,,,
23-11-2012,3.6,2,4,3,12.6,,,
24-11-2012,1.6,0,0,0,1.6,,,
25-11-2012,0,0,1,0,1,,,
26-11-2012,0,0,0,0,0,,,
27-11-2012,0,0,0,0,0,,,
28-11-2012,0,0,0,0,0,,,
29-11-2012,0,0,0,0,0,,,
30-11-2012,0,0,0,0,0,,,
1/12/2012,0,0,0,0,0,,,
2/12/2012,0,0,0,0,0,,,
3/12/2012,10.6,9,14,3,36.6,,,
4/12/2012,110.6,90,84,93,377.6,,,
5/12/2012,38.2,4,4,7,53.2,,,
6/12/2012,0,3,0,0,3,,,
7/12/2012,0,0,0,0,0,,,
8/12/2012,0,0,0,0,0,,,
9/12/2012,0,0,0,0,0,,,
10/12/2012,0,0,0,0,0,,,
11/12/2012,0,0,0,0,0,,,
12/12/2012,0,0,0,0,0,,,
13-12-2012,0,0,0,0,0,,,
14-12-2012,0,0,0,0,0,,,
15-12-2012,0,0,0,0,0,,,
16-12-2012,0,0,0,0,0,,,
17-12-2012,0,0,0,0,0,,,
18-12-2012,0,0,0,0,0,,,
19-12-2012,0,0,0,0,0,,,
20-12-2012,0,0,0,0,0,,,
21-12-2012,0,0,0,0,0,,,
22-12-2012,0,0,0,0,0,,,
23-12-2012,0,0,0,0,0,,,
24-12-2012,0,0,0,0,0,,,
25-12-2012,0,0,0,0,0,,,
26-12-2012,0,0,0,0,0,,,
27-12-2012,0,0,0,0,0,,,
28-12-2012,0,0,0,0,0,,,
29-12-2012,1.6,6,2,13,22.6,,,
30-12-2012,39.6,53,49,42.5,184.1,,,
31-12-2012,2.4,0,1,0,3.4,,,
1/1/2013,0,0,0,0,0,,,
2/1/2013,0,0,0,0,0,,,
3/1/2013,0,0,0,0,0,,,
4/1/2013,0,0,0,0,0,,,
5/1/2013,0,0,0,0,0,,,
6/1/2013,0,0,0,0,0,,,
7/1/2013,0,0,0,0,0,,,
8/1/2013,0,0,0,0,0,,,
9/1/2013,0,0,0,0,0,,,
10/1/2013,0,0,0,0,0,,,
11/1/2013,0,0,0,0,0,,,
12/1/2013,0,0,0,0,0,,,
13-01-2013,0,0,0,0,0,,,
14-01-2013,0,0,0,0,0,,,
15-01-2013,0,0,0,0,0,,,
16-01-2013,0,0,0,0,0,,,
17-01-2013,0,0,0,0,0,,,
18-01-2013,0,0,0,0,0,,,
19-01-2013,0,0,0,0,0,,,
20-01-2013,0,0,0,0,0,,,
21-01-2013,0,0,0,0,0,,,
22-01-2013,0,0,0,0,0,,,
23-01-2013,0,0,0,0,0,,,
24-01-2013,0,0,0,0,0,,,
25-01-2013,0,0,0,0,0,,,
26-01-2013,0,0,0,0,0,,,
27-01-2013,0,0,0,0,0,,,
28-01-2013,0,0,0,0,0,,,
29-01-2013,0,0,0,0,0,,,
30-01-2013,0,0,0,0,0,,,
31-01-2013,0,0,0,0,0,,,
1/2/2013,0,0,0,0,0,,,
2/2/2013,0,0,0,0,0,,,
3/2/2013,0,0,0,0,0,,,
4/2/2013,0,0,0,0,0,,,
5/2/2013,0,0,0,0,0,,,
6/2/2013,0,0,0,0,0,,,
7/2/2013,0,0,0,0,0,,,
8/2/2013,0,0,0,0,0,,,
9/2/2013,0,0,0,0,0,,,
10/2/2013,0,0,0,0,0,,,
11/2/2013,0,0,0,0,0,,,
12/2/2013,0,0,0,0,0,,,
13-02-2013,0,0,0,0,0,,,
14-02-2013,0,0,0,0,0,,,
15-02-2013,0,0,0,0,0,,,
16-02-2013,0,0,0.8,14.5,15.3,,,
17-02-2013,63,13,16,17.05,109.05,,,
18-02-2013,5,5,26,0,36,,,
19-02-2013,3.8,0,0,3,6.8,,,
20-02-2013,0,0,0,3,3,,,
21-02-2013,0,0,0,0,0,,,
22-02-2013,0,0,0,0,0,,,
23-02-2013,0,0,0,0,0,,,
24-02-2013,0,0,0,0,0,,,
25-02-2013,0,0,0,0,0,,,
26-02-2013,0,0,0,0,0,,,
27-02-2013,0,0,0,0,0,,,
28-02-2013,0,0,0,0,0,,,
1/3/2013,0,0,0,0,0,,,
2/3/2013,0,0,0,0,0,,,
3/3/2013,0,0,0,0,0,,,
4/3/2013,0,0,0,0,0,,,
5/3/2013,0,0,0,0,0,,,
6/3/2013,0,0,0,0,0,,,
7/3/2013,0,0,0,0,0,,,
8/3/2013,0,0,0,0,0,,,
9/3/2013,0,0,0,0,0,,,
10/3/2013,0,0,0,0,0,,,
11/3/2013,0,0,0,0,0,,,
12/3/2013,0,0,0,0,0,,,
13-03-2013,0,0,0,0,0,,,
14-03-2013,0,0,0,0,0,,,
15-03-2013,0,0,0,0,0,,,
16-03-2013,0,0,0,0,0,,,
17-03-2013,0,0,0,0,0,,,
18-03-2013,0,0,0,0,0,,,
19-03-2013,0,0,0,0,0,,,
20-03-2013,0,0,0,0,0,,,
21-03-2013,0,0,0,0,0,,,
22-03-2013,0,0,0,0,0,,,
23-03-2013,0,0,0,0,0,,,
24-03-2013,0,0,0,0,0,,,
25-03-2013,0,0,0,0,0,,,
26-03-2013,0,0,0,0,0,,,
27-03-2013,0,0,0,0,0,,,
28-03-2013,0,0,0,0,0,,,
29-03-2013,0,0,0,0,0,,,
30-03-2013,0,0,0,0,0,,,
31-03-2013,0,0,0,0,0,,,
1/4/2013,0,0,0,0,0,,,
2/4/2013,0,0,0,0,0,,,
3/4/2013,0,0,0,0,0,,,
4/4/2013,0,0,0,0,0,,,
5/4/2013,0,0,0,0,0,,,
6/4/2013,0,0,0,0,0,,,
7/4/2013,0,0,0,0,0,,,
8/4/2013,0,0,0,0,0,,,
9/4/2013,0,0,0,0,0,,,
10/4/2013,0,0,0,0,0,,,
11/4/2013,0,0,0,0,0,,,
12/4/2013,0,0,0,0,0,,,
13-04-2013,0,0,0,0,0,,,
14-04-2013,0,0,0,0,0,,,
15-04-2013,0,0,0,0,0,,,
16-04-2013,0,0,0,0,0,,,
17-04-2013,0,0,0,0,0,,,
18-04-2013,0,0,0,0,0,,,
19-04-2013,0.6,0,0,0,0.6,,,
20-04-2013,0,0,0,0,0,,,
21-04-2013,0,0,0,0,0,,,
22-04-2013,0,0,0,0,0,,,
23-04-2013,0,0,0,0,0,,,
24-04-2013,0,4,5,0,9,,,
25-04-2013,0,0,0,9,9,,,
26-04-2013,0,0,0,0,0,,,
27-04-2013,0,0,0,0,0,,,
28-04-2013,0,0,0,0,0,,,
29-04-2013,0,0,0,0,0,,,
30-04-2013,0,0,0,0,0,,,
1/5/2013,0,0,0,0,0,,,
2/5/2013,0,0,0,0,0,,,
3/5/2013,0,0,0,0,0,,,
4/5/2013,0,0,0,0,0,,,
5/5/2013,0,0,0,0,0,,,
6/5/2013,0,0,0,0,0,,,
7/5/2013,0,0,0,0,0,,,
8/5/2013,0,0,0,0,0,,,
9/5/2013,0,0,0,0,0,,,
10/5/2013,0,0,0,0,0,,,
11/5/2013,0,0,0,0,0,,,
12/5/2013,0,0,0,0,0,,,
13-05-2013,1.2,2,1,7,11.2,,,
14-05-2013,0,0,0,0,0,,,
15-05-2013,0,0,0,0,0,,,
16-05-2013,0,0,0,0,0,,,
17-05-2013,0,0,0,0,0,,,
18-05-2013,0,0,0,0,0,,,
19-05-2013,0,0,0,0,0,,,
20-05-2013,0,0,0,0,0,,,
21-05-2013,0,0,0,0,0,,,
22-05-2013,0,0,0,0,0,,,
23-05-2013,0,0,0,0,0,,,
24-05-2013,0,0,0,0,0,,,
25-05-2013,0,0,0,0,0,,,
26-05-2013,0,0,0,0,0,,,
27-05-2013,0,0,0,0,0,,,
28-05-2013,0,0,0,0,0,,,
29-05-2013,0,0,0,2,2,,,
30-05-2013,0,0,0,0,0,,,
31-05-2013,0,0,0,0,0,,,
1/6/2013,2.8,0,0,13,15.8,,,
2/6/2013,0,0,0,0,0,,,
